"SITE_ID","IGBP","LOCATION_LAT","LOCATION_LONG","LOCATION_ELEV","MAT","MAP","CLIMATE_KOEPPEN","UTC_OFFSET","data_year_length","SC_source","NEE_source","NEE_availability","NEE_availability_after_filling","LE_availability","LE_availability_after_filling","H_availability","H_availability_after_filling","USTAR_availability","USTAR_availability_after_filling","NETRAD_availability","NETRAD_availability_after_filling","TA_availability","TA_availability_after_filling","VPD_availability","VPD_availability_after_filling","SWC_availability","SWC_availability_after_filling","SW_IN_availability","SW_IN_availability_after_filling","ECO_NAME","REALM","BIOME","ECO_NUM","NA_L3CODE","NA_L3NAME","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","NEE_clust_group","LE_clust_group","H_clust_group","USTAR_clust_group","NETRAD_clust_group","TA_clust_group","VPD_clust_group","SWC_clust_group"
"US-Vcp","ENF",35.8642,-106.5967,2500,9.8,550,"Dfb",-7,15,"CO2","FC+SC",0.381655144550189,1,0.543971089962291,1,0.615153827736877,1,0.878797061112109,1,0.707704854252708,1,0.892305620398635,1,0.867821122882624,1,0,0,0.831919255401927,1,"Colorado Rockies forests","NA",5,11,"6.2.14","Southern Rockies","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS",2,5,11,2,6,6,5,NA
"US-Vcs","ENF",35.9193,-106.6142,2752,4.6,550.93,"Dfb",-7,6,"CO2","FC+SC",0.50893400243309,1,0.824427843673966,1,0.861836602798054,1,0.907095878953771,1,0.94542655109489,1,0.914822840632603,1,0.868632147201946,1,0,0,0.943620742092457,1,"Colorado Rockies forests","NA",5,11,"6.2.14","Southern Rockies","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS",2,2,7,3,6,6,13,NA
"US-WBW","DBF",35.9588,-84.2874,283,13.71,1372.05,"Cfa",-5,13,NA,"NEE",0.2255949873631,1,0.683871279135074,1,0.68822398904802,1,0.685319257231115,1,0.85603148694187,1,0.868602569502949,1,0.784106465880371,1,0.452769587194608,1,0.864399045212019,1,"Appalachian-Blue Ridge forests","NA",4,3,"8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS",8,5,2,2,2,7,5,1
"US-WCr","DBF",45.8059,-90.0799,520,4.02,787,"Dfb",-6,24,NA,"NEE",0.533964084721272,1,0.507878450832763,1,0.555978591527873,1,0.639589987831774,1,0.703715586736634,1,0.701916495550992,1,0.733582401703552,1,0.678316792151494,1,0.630233287702487,1,"Western Great Lakes forests","NA",4,16,"5.2.1","Northern Lakes and Forests","5.2","MIXED WOOD SHIELD","5","NORTHERN FORESTS",8,5,2,3,2,6,1,1
"US-Wdn","OSH",40.7838,-106.2618,2469,3.3,NA,"Bsh",-7,3,NA,"NEE",0.480687347931873,1,0.492035431873479,1,0.491541210462287,1,0.495019768856448,1,0.562252889294404,1,0.597532694647202,1,0.58268704379562,1,0.597532694647202,1,0.560827250608273,1,"Wyoming Basin shrub steppe","NA",13,13,"6.2.14","Southern Rockies","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS",3,2,1,1,2,6,5,4
"US-Whs","OSH",31.7438,-110.0522,1370,17.6,320,"Bsk",-7,15,"negligible","FC+SC",0.684327600564278,1,0.887958143054325,1,0.924712252510542,1,0.95876284739782,1,0.953614382241217,1,0.861090303470461,1,0.861086501058972,1,0,0,0.959192519896118,1,"Chihuahuan desert","NA",13,3,"12.1.1","Madrean Archipelago","12.1","WESTERN SIERRA MADRE PIEDMONT","12","SOUTHERN SEMIARID HIGHLANDS",3,2,7,1,6,7,22,NA
"US-Wi3","DBF",46.6347,-91.0987,411,NA,NA,"Dfb",-6,3,NA,"NEE",0.360838655717762,0.708333333333333,0.38957953163017,0.708333333333333,0.391347323600973,0.708333333333333,0.395605231143552,0.708333333333333,0.466925182481752,0.75,0.466925182481752,0.75,0.466925182481752,0.75,0,0,0.349224452554745,0.666666666666667,"Western Great Lakes forests","NA",4,16,"5.2.1","Northern Lakes and Forests","5.2","MIXED WOOD SHIELD","5","NORTHERN FORESTS",NA,NA,NA,NA,NA,NA,NA,NA
"US-Wi4","ENF",46.7393,-91.1663,352,NA,NA,"Dfb",-6,3,NA,"NEE",0.34160095158377,0.625,0.380985946517468,0.708333333333333,0.381118110929997,0.708333333333333,0.385362057065656,0.708333333333333,0.436906177952039,0.628472222222222,0.436832753278412,0.628472222222222,0.436832753278412,0.628472222222222,0,0,0.532402308471739,1,"Western Great Lakes forests","NA",4,16,"5.2.1","Northern Lakes and Forests","5.2","MIXED WOOD SHIELD","5","NORTHERN FORESTS",NA,NA,NA,NA,NA,NA,NA,NA
"US-Wjs","SAV",34.4255,-105.8615,1931,15.2,361,"Bsk",-7,15,"negligible","FC+SC",0.54473798407853,1,0.814778236667265,1,0.861768270784701,1,0.919868917220327,1,0.807603100496798,1,0.927238582630035,1,0.907796881546657,1,0,0,0.877790746393727,1,"Colorado Plateau shrublands","NA",13,4,"9.4.3","Southwestern Tablelands","9.4","SOUTH CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS",3,2,7,2,6,6,5,NA
"US-Wkg","GRA",31.7365,-109.9419,1531,15.64,407,"Bsk",-7,18,"negligible","FC+SC",0.593658408296604,1,0.87056676351953,1,0.910598576041115,1,0.970044265032525,1,0.970310425571691,1,0.973612083688478,1,0.972027794764876,1,0,0,0.974413733883821,1,"Chihuahuan desert","NA",13,3,"12.1.1","Madrean Archipelago","12.1","WESTERN SIERRA MADRE PIEDMONT","12","SOUTHERN SEMIARID HIGHLANDS",3,2,7,1,6,7,22,NA
"US-Wlr","GRA",37.5208,-96.855,408,13.52,881,"Cfa",-6,3,"negligible","FC+SC",0.516194824961948,1,0.751004566210046,1,0.816423135464231,1,0.776286149162862,1,0.842633181126332,1,0.842633181126332,1,0.842633181126332,1,0.842739726027397,1,0.842678843226788,1,"Flint Hills tall grasslands","NA",8,7,"9.4.4","Flint Hills","9.4","SOUTH CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS",3,5,2,1,2,6,5,1
"US-WPT","WET",41.4646,-82.9962,175,10.1,849,"Dfa",-5,3,NA,"NEE",0.701661344282238,1,0.707553984184915,1,0.781687195863747,1,0.787883972019465,1,0.960804440389294,1,0.998232208029197,1,0.964815237226277,1,0,0,0.99992396593674,1,"Southern Great Lakes forests","NA",4,14,"8.2.2","Huron/Erie Lake Plains","8.2","CENTRAL USA PLAINS","8","EASTERN TEMPERATE FORESTS",3,5,1,1,2,6,1,NA
"US-Wrc","ENF",45.8205,-121.9519,371,8.8,2452,"Csb",-8,18,"CO2","FC+SC",0.576101561707738,1,0.789166286380692,1,0.787096896866444,1,0.8041051871007,1,0,0,0.939502839468614,1,0.939502839468614,1,0.867844285569415,1,0.856828668492039,1,"Central and Southern Cascades forests","NA",5,8,"6.2.7","Cascades","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS",2,2,2,1,NA,6,1,1
"US-xAB","ENF",45.7624,-122.3303,363,10,2450.59,"Csb",-8,5,NA,"NEE",0.132953715537703,1,0.369248676282636,1,0.441254336315501,1,0.635829377396385,1,0.853261365711156,1,0.853329833850648,1,0.74994294321709,1,0.501415008216177,1,0.858430710242834,1,"Central and Southern Cascades forests","NA",5,8,"6.2.7","Cascades","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS",2,5,2,1,2,6,1,1
"US-xAE","GRA",35.4106,-99.0588,516,15.5,778.85,"Cfa",-6,5,NA,"NEE",0.0943676114838651,1,0.330959879501575,1,0.40401204984253,1,0.714021634944543,1,0.85996622392624,1,0.860696517412935,1,0.667568122689306,1,0.159477840157013,0.625,0.860890501620339,1,"Central and Southern mixed grasslands","NA",8,3,"9.4.2","Central Great Plains","9.4","SOUTH CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS",3,5,2,1,4,7,5,NA
"US-xBA","WET",71.2824,-156.6194,6,-12,110,"ET",-9,5,NA,"NEE",0.0416752253794363,0.444444444444444,0.156350564875043,1,0.304815702385028,1,0.489147552208148,1,0.785427365057629,1,0.752961314618281,1,0.326862946479516,1,0,0,0.786979344973183,1,"Arctic coastal tundra","NA",11,3,"2.2.1","Arctic Coastal Plain","2.2","ALASKA TUNDRA","2","TUNDRA",NA,2,1,1,3,8,1,NA
"US-xBL","DBF",39.0603,-78.0716,183,12.1,982.55,"Cfa",-5,5,NA,"NEE",0.142529496337205,1,0.355370957803692,1,0.434160980396632,1,0.784420000456423,1,0.883383920217257,1,0.972055501038362,1,0.841564161665031,1,0.385780141034711,1,0.971610488600835,1,"Appalachian-Blue Ridge forests","NA",4,3,"8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS",8,5,2,1,4,6,5,1
"US-xBN","ENF",65.154,-147.5026,263,-2,275,"Dwc",-9,4,NA,"NEE",0.112715177285509,1,0.301773998125414,1,0.375568662414558,1,0.701095032348033,1,0.798984980454015,1,0.817045012916352,1,0.765116704386988,1,0,0,0.817307912123083,1,"Interior Yukon-Alaska alpine tundra","NA",11,11,"6.1.1","Interior Highlands and Klondike Plateau","6.1","BOREAL CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS",3,2,1,1,3,5,1,NA
"US-xBR","DBF",44.0639,-71.2873,232,5.6,1246,"Dfb",-5,5,NA,"NEE",0.119286154407905,0.708333333333333,0.456696866656017,1,0.543200438166092,1,0.81840069376298,1,0.958260115475022,1,0.96560852598188,1,0.930190100184851,1,0.427919395695931,1,0.966258928775189,1,"New England-Acadian forests","NA",4,10,"5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS",NA,5,2,2,2,6,1,1
"US-xCL","GRA",33.4012,-97.57,259,17.5,925.61,"Cfa",-6,5,"negligible","FC+SC",0.190960335935004,1,0.303779268793646,1,0.427484138938336,1,0.749908713314163,1,0.790622575197407,1,0.827125838696426,1,0.736318407960199,1,0.322002373453832,1,0.806654799397508,1,"Central forest-grasslands transition","NA",8,4,"9.4.5","Cross Timbers","9.4","SOUTH CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS",8,5,2,2,4,7,5,1
"US-xCP","GRA",40.8155,-104.7456,1654,8.6,320,"Bsk",-7,6,NA,"NEE",0.104855420999601,1,0.302304138704587,1,0.427054618733484,1,0.75723845554267,1,0.786458432349195,1,0.825735252181517,1,0.725917758217524,1,0.162629988023041,0.810763888888889,0.827161080587822,1,"Western short grasslands","NA",8,15,"9.4.1","High Plains","9.4","SOUTH CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS",3,2,2,1,2,6,5,NA
"US-xDC","GRA",47.1617,-99.1066,559,4.9,489.74,"Dfb",-6,5,NA,"NEE",0.169279748048747,1,0.51167328495139,1,0.620407138618832,1,0.761410835729609,1,0.857592770094482,1,0.859658131361541,1,0.782178556757497,1,0.399276553014743,1,0.859612488018622,1,"Northern short grasslands","NA",8,11,"9.3.1","Northwestern Glaciated Plains","9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS",3,5,1,1,2,6,1,1
"US-xDJ","ENF",63.8811,-145.7514,529,-2,300,"Dfc",-9,5,NA,"NEE",0.143033207805546,1,0.432968161588497,1,0.516934839666781,1,0.847187036403058,1,0.949914412872304,1,0.955186579938377,1,0.797980143786374,1,0.298333903914185,0.708333333333333,0.962056373388109,1,"Interior Alaska-Yukon lowland taiga","NA",6,7,"3.1.1","Interior Forested Lowlands and Uplands","3.1","ALASKA BOREAL INTERIOR","3","TAIGA",3,2,2,1,3,5,1,NA
"US-xDL","MF",32.5417,-87.8039,22,17.6,1372,"Cfa",-5,5,NA,"NEE",0.100082156142313,0.708333333333333,0.358543097742988,1,0.476231771605924,1,0.878317624774641,1,0.943506241584701,1,0.898788196900888,1,0.624888746890618,1,0.385460644925717,1,0.944088180926082,1,"Southeastern mixed forests","NA",4,13,"8.3.5","Southeastern Plains","8.3","SOUTHEASTERN USA PLAINS","8","EASTERN TEMPERATE FORESTS",NA,18,2,2,4,7,5,1
"US-xDS","CVM",28.125,-81.4362,15,22.5,1216.09,"Cfa",-5,5,NA,"NEE",0.191264063534083,1,0.335174239485155,1,0.441977224491659,1,0.78146466144823,1,0.957849334763459,1,0.938291608662909,1,0.721068486273078,1,0.191766128848217,1,0.958305757776307,1,"Southeastern conifer forests","NA",5,29,"8.5.3","Southern Coastal Plain","8.5","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8","EASTERN TEMPERATE FORESTS",2,9,2,1,4,4,12,1
"US-xGR","DBF",35.689,-83.5019,579,13.1,1375,"Cfa",-5,5,NA,"NEE",0.108902530865606,1,0.280209498162897,1,0.367101029233894,1,0.731269540610238,1,0.738868983774162,1,0.837467765124718,1,0.799904151167302,1,0.484013783974988,1,0.833553937789543,1,"Appalachian-Blue Ridge forests","NA",4,3,"8.4.4","Blue Ridge","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS",27,5,2,2,4,7,5,1
"US-xHA","DBF",42.5369,-72.1727,351,6.62,1071,"Dfb",-5,5,NA,"NEE",0.124261165247952,1,0.444133823227367,1,0.566067231109793,1,0.762043862251535,1,0.92186038020037,1,0.950557977133207,1,0.748921700632146,1,0.0520208128893859,0.383680555555556,0.953170998881764,1,"New England-Acadian forests","NA",4,10,"5.3.1","Northern Appalachian and Atlantic Maritime Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS",8,5,2,3,2,6,1,NA
"US-xHE","OSH",63.8757,-149.2133,705,-4,320,"ET",-9,5,NA,"NEE",0.122343946137168,1,0.28675111263266,1,0.35939746662102,1,0.556510327513409,1,0.85526646125756,1,0.854524706150862,1,0.682483167864886,1,0,0,0.856864087641219,1,"Alaska-St. Elias Range tundra","NA",11,1,"6.1.2","Alaska Range","6.1","BOREAL CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS",3,2,1,1,3,5,1,NA
"US-xJE","ENF",31.1948,-84.4686,44,19.2,1307.97,"Cfa",-5,5,NA,"NEE",0.0895045528195532,1,0.342568292293297,1,0.50057052876606,1,0.791882516716493,1,0.933350829548826,1,0.943677400214519,1,0.757810538807367,1,0.480385221022844,1,0.934218033273238,1,"Southeastern conifer forests","NA",5,29,"8.3.5","Southeastern Plains","8.3","SOUTHEASTERN USA PLAINS","8","EASTERN TEMPERATE FORESTS",8,9,2,2,4,7,12,1
"US-xJR","OSH",32.5907,-106.8425,1329,15.7,271.33,"Bsk",-7,5,NA,"NEE",0.222687541365224,1,0.462115160782345,1,0.601501700253326,1,0.819362347947144,1,0.841362941324144,1,0.860111372298423,1,0.482324212063811,1,0.363374945797293,1,0.859940205856175,1,"Chihuahuan desert","NA",13,3,"10.2.4","Chihuahuan Desert","10.2","WARM DESERTS","10","NORTH AMERICAN DESERTS",3,2,7,1,6,7,14,4
"US-xKA","GRA",39.1104,-96.6129,1329,12.7,850.63,"Cfa",-6,5,NA,"NEE",0.159169747592314,1,0.373567940115934,1,0.51575836414259,1,0.736797663060843,1,0.834850974485371,1,0.758398375096992,1,0.687970696973846,1,0.322253411839883,1,0.841914281801999,1,"Flint Hills tall grasslands","NA",8,7,"9.4.4","Flint Hills","9.4","SOUTH CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS",3,5,1,1,4,6,5,1
"US-xKZ","GRA",39.1008,-96.5631,381,12.4,870.38,"Cfa",-6,5,NA,"NEE",0.178145967410653,1,0.421139714272673,1,0.570427678123146,1,0.769660869962116,1,0.860787804098772,1,0.866379113606281,1,0.796567620612534,1,0.522524989730248,1,0.862955862887398,1,"Flint Hills tall grasslands","NA",8,7,"9.4.4","Flint Hills","9.4","SOUTH CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS",8,5,2,1,4,6,5,1
"US-xLE","DBF",31.8539,-88.1612,20,18.1,1386.24,"Cfa",-5,5,NA,"NEE",0.00675506059015496,0.0642361111111111,0.0766790661585157,0.708333333333333,0.232570346196855,1,0.696033684018348,1,0.764200460987243,1,0.771856957027773,1,0.55602592482713,1,0.160193066934435,0.583333333333333,0.775485519979917,1,"Southeastern mixed forests","NA",4,13,"8.3.5","Southeastern Plains","8.3","SOUTHEASTERN USA PLAINS","8","EASTERN TEMPERATE FORESTS",NA,NA,1,2,4,7,5,NA
"US-xMB","OSH",38.2483,-109.3883,1767,10.1,319.46,"Bsk",-7,5,NA,"NEE",0.0343473994111874,0.380208333333333,0.227982289978775,1,0.27362667457836,1,0.506047880959445,1,0.837140835748682,1,0.866387475180866,1,0.829506812424401,1,0.509242987881416,1,0.866307597507817,1,"Colorado Plateau shrublands","NA",13,4,"10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,2,2,1,6,6,18,4
"US-xML","DBF",37.3783,-80.5248,1126,8.8,1227.82,"Dfb",-5,5,NA,"NEE",0.0976745247495379,0.680555555555556,0.236119035121751,1,0.405303635409297,1,0.598929688034871,1,0.851890732330724,1,0.835459503868185,1,0.467080490198316,1,0.427006549670234,1,0.858383349688491,1,"Appalachian-Blue Ridge forests","NA",4,3,"8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS",NA,5,2,9,4,6,1,1
"US-xNG","GRA",46.7697,-100.9154,578,5.9,456.51,"Dfb",-6,5,NA,"NEE",0.204950020539504,1,0.515085124834543,1,0.626671687434388,1,0.795609110411246,1,0.794776119402985,1,0.828244100597928,1,0.760121411292163,1,0.437970696973846,1,0.828403852298142,1,"Northern short grasslands","NA",8,11,"9.3.3","Northwestern Great Plains","9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS",3,5,1,1,2,6,1,1
"US-xNQ","OSH",40.1776,-112.4524,1685,9,288.31,"Dfb",-7,5,NA,"NEE",0.0993564141771459,0.730902777777778,0.262090056370815,1,0.397619645343132,1,0.631261839012256,1,0.837471757537029,1,0.854770979300272,1,0.753018234931648,1,0.331286943423785,1,0.855101901088619,1,"Great Basin shrub steppe","NA",13,5,"10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,2,2,1,6,6,18,1
"US-xNW","ENF",40.0543,-105.5824,3513,0.3,1004.54,"Dfc",-7,5,NA,"NEE",0.0186571422050802,0.208333333333333,0.20876600406235,1,0.357635164433896,1,0.68456306912842,1,0.755608553757674,1,0.832142775635027,1,0.545564506926535,1,0.177682178150033,0.609375,0.847810210648835,1,"Colorado Rockies forests","NA",5,11,"6.2.14","Southern Rockies","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS",NA,2,8,9,7,6,1,NA
"US-xPU","EBF",19.5531,-155.3173,1685,13,2685,"Cfb",-10,2,NA,"NEE",0.148082191780822,0.824652777777778,0.288551859099804,1,0.402211350293542,1,0.486731898238748,1,0.854872798434442,1,0.86880626223092,1,0.323816046966732,1,0,0,0.869452054794521,1,"Hawaii tropical moist forests","OC",1,6,NA,NA,NA,NA,NA,NA,NA,16,9,2,10,10,1,NA
"US-xRM","ENF",40.2759,-105.5459,2743,2.9,730.59,"Dfc",-7,5,NA,"NEE",0.201440080334117,1,0.520151995800717,1,0.631318894493005,1,0.878871214368852,1,0.899867631284661,1,0.897140379304836,1,0.56919688705297,1,0.25939703767944,0.755208333333333,0.916824520163407,1,"Colorado Rockies forests","NA",5,11,"6.2.14","Southern Rockies","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS",3,5,10,3,6,6,13,NA
"US-xRN","DBF",35.9641,-84.2826,334,14.4,1340.32,"Cfa",-5,5,NA,"NEE",0.0634313882105936,0.609375,0.249115680412606,1,0.4918756703713,1,0.789269494967936,1,0.881193089755586,1,0.888929459823364,1,0.730984276227207,1,0.537734772587234,1,0.889522809740067,1,"Appalachian-Blue Ridge forests","NA",4,3,"8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS",NA,5,2,2,4,7,5,1
"US-xSB","ENF",29.6893,-81.9934,45,20.9,1302.09,"Cfa",-5,5,NA,"NEE",0.101348730002967,0.791666666666667,0.242554599602912,1,0.396357744357471,1,0.889248955932358,1,0.958328578926949,1,0.965163513544353,1,0.631906250713161,1,0.337992651589493,1,0.970149934959721,1,"Southeastern conifer forests","NA",5,29,"8.5.3","Southern Coastal Plain","8.5","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8","EASTERN TEMPERATE FORESTS",NA,5,2,2,4,4,12,1
"US-xSC","DBF",38.8929,-78.1395,361,11.6,1125.5,"Cfa",-5,6,NA,"NEE",0.0529247381328061,0.597222222222222,0.0964013459308404,0.798611111111111,0.230642739007281,1,0.60294089690702,1,0.821131874607912,1,0.772988232610307,1,0.591639260118244,1,0.124270478870026,0.791666666666667,0.829515426876794,1,"Appalachian-Blue Ridge forests","NA",4,3,"8.4.4","Blue Ridge","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS",NA,NA,2,3,4,7,13,NA
"US-xSE","DBF",38.8901,-76.56,15,13.6,1074.65,"Cfa",-5,5,NA,"NEE",0.111777995846551,1,0.353784887834045,1,0.47033250416486,1,0.806419589675711,1,0.855850201967183,1,0.907745498528036,1,0.810207900682352,1,0.338597412081517,1,0.907346128391794,1,"Southeastern mixed forests","NA",4,13,"8.3.5","Southeastern Plains","8.3","SOUTHEASTERN USA PLAINS","8","EASTERN TEMPERATE FORESTS",27,5,2,2,4,7,13,1
"US-xSJ","SAV",37.1088,-119.7323,368,16.4,539.62,"Csa",-8,4,NA,"NEE",0.0842223870378822,0.708333333333333,0.280850638977636,1,0.393755705157462,1,0.718208010041077,1,0.796768028297581,1,0.79798037425833,1,0.772392743039708,1,0.466225467822912,1,0.797994637151985,1,"California interior chaparral and woodlands","NA",12,2,"11.1.1","California Coastal Sage, Chaparral, and Oak Woodlands","11.1","MEDITERRANEAN CALIFORNIA","11","MEDITERRANEAN CALIFORNIA",NA,2,5,1,6,7,18,4
"US-xSL","CRO",40.4619,-103.0293,1364,9.7,432.67,"Bsk",-7,5,NA,"NEE",0.115982381267545,0.732638888888889,0.266643083734624,1,0.465869411415661,1,0.790697674418605,1,0.874010087408997,1,0.878608759157405,1,0.705685008101878,1,0.433267909715407,1,0.880833922906634,1,"Western short grasslands","NA",8,15,"9.4.1","High Plains","9.4","SOUTH CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS",NA,2,2,1,2,6,5,1
"US-xSP","ENF",37.0334,-119.2622,1160,13.4,900.35,"Csa",-8,5,NA,"NEE",0.107278163228045,0.835069444444444,0.362961018805916,1,0.410306737264926,1,0.747067281358408,1,0.787178199744386,1,0.811472977907614,1,0.646761457002008,1,0.0892710425415373,0.598958333333333,0.807958280080336,1,"Sierra Nevada forests","NA",5,27,"6.2.12","Sierra Nevada","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS",NA,5,2,1,6,7,17,NA
"US-xSR","OSH",31.9107,-110.8355,983,19.3,346,"Bsk",-7,5,NA,"NEE",0.140596115662871,1,0.348597576283178,1,0.541844489581669,1,0.751728781066709,1,0.853002259397038,1,0.857041787434101,1,0.825478695483488,1,0.364767099527581,1,0.85716730949175,1,"Sonoran desert","NA",13,10,"10.2.2","Sonoran Desert","10.2","WARM DESERTS","10","NORTH AMERICAN DESERTS",3,2,7,1,6,7,22,4
"US-xST","DBF",45.5089,-89.5864,481,4.8,797.56,"Dfb",-6,5,NA,"NEE",0.21440960335935,1,0.528515678488293,1,0.66218220822493,1,0.79317860240084,1,0.668423935369026,1,0.850814733671094,1,0.800093568852983,1,0.439853484869232,1,0.849799169291159,1,"Western Great Lakes forests","NA",4,16,"5.2.1","Northern Lakes and Forests","5.2","MIXED WOOD SHIELD","5","NORTHERN FORESTS",8,5,2,2,2,6,1,1
"US-xTA","ENF",32.9505,-87.3933,135,17.2,1382.68,"Cfa",-6,5,NA,"NEE",0.0762472043452462,1,0.401490255146287,1,0.472602583413209,1,0.642829430827514,1,0.734892053493998,1,0.848452690675065,1,0.739479209457301,1,0.340168423935369,1,0.849456844219271,1,"Southeastern mixed forests","NA",4,13,"8.3.5","Southeastern Plains","8.3","SOUTHEASTERN USA PLAINS","8","EASTERN TEMPERATE FORESTS",7,9,2,2,4,7,5,1
"US-xTE","ENF",37.0058,-119.006,2147,8,1222.5,"Csa",-8,4,NA,"NEE",0.066621976266545,0.383680555555556,0.320872318575993,1,0.382944431766317,1,0.768327818347786,1,0.828973642172524,1,0.831826220903697,1,0.763578274760383,1,0.303400273847558,1,0.831869009584665,1,"Sierra Nevada forests","NA",5,27,"6.2.12","Sierra Nevada","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS",NA,5,5,5,6,6,13,1
"US-xTL","WET",68.6611,-149.3705,843,-4,331,"ET",-9,4,NA,"NEE",0.038227577720508,0.376736111111111,0.205753291077523,1,0.362807921803534,1,0.630900141626617,1,0.823872211000441,1,0.816547096654361,1,0.393187991920318,1,0,0,0.824812518864201,1,"Brooks-British Range tundra","NA",11,8,"2.3.1","Brooks Range/Richardson Mountains","2.3","BROOKS RANGE TUNDRA","2","TUNDRA",NA,2,1,1,3,5,1,NA
"US-xTR","DBF",45.4937,-89.5857,472,4.8,797.56,"Dfb",-6,5,NA,"NEE",0.180188507006253,1,0.565943219681409,1,0.654845040850792,1,0.776929572321877,1,0.878326258615181,1,0.87922771463782,1,0.755614131178968,1,0.50117531608015,1,0.879581450545438,1,"Western Great Lakes forests","NA",4,16,"5.2.1","Northern Lakes and Forests","5.2","MIXED WOOD SHIELD","5","NORTHERN FORESTS",8,5,2,2,2,6,1,1
"US-xUK","DBF",39.0404,-95.1921,335,12.7,990.63,"Cfa",-6,5,NA,"NEE",0.103507690903282,0.715277777777778,0.4022661919759,1,0.481012369345931,1,0.726607786754302,1,0.841172577479575,1,0.865477657583641,1,0.776575836414259,1,0.26079465060021,1,0.86698388789995,1,"Central forest-grasslands transition","NA",8,4,"9.2.4","Central Irregular Plains","9.2","TEMPERATE PRAIRIES","9","GREAT PLAINS",NA,5,2,2,4,6,5,1
"US-xUN","MF",46.2339,-89.5373,518,4.3,802.3,"Dfb",-6,5,NA,"NEE",0.212287187913643,1,0.515313341549135,1,0.618695513259391,1,0.814220183486238,1,0.947943767401525,1,0.951720754028025,1,0.859281573782464,1,0.429492446026747,1,0.951378428956137,1,"Western Great Lakes forests","NA",4,16,"5.2.1","Northern Lakes and Forests","5.2","MIXED WOOD SHIELD","5","NORTHERN FORESTS",8,5,2,3,2,6,1,1
"US-xWD","GRA",47.1282,-99.2414,579,4.9,493.76,"Dfb",-6,5,NA,"NEE",0.11230544525081,1,0.32410196722808,1,0.600506641106395,1,0.762472043452462,1,0.856794011593409,1,0.861951709343192,1,0.769820621662331,1,0.267059199415765,0.791666666666667,0.862567894472591,1,"Northern short grasslands","NA",8,11,"9.3.1","Northwestern Glaciated Plains","9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS",3,5,1,1,2,6,1,NA
