"BR-Sa3","CA-ARB","CA-ARF","CA-Ca1","CA-Ca2","CA-Cbo","CA-Let","CA-LP1","CA-MA1","CA-Na1","CA-NS1","CA-NS2","CA-NS3","CA-NS4","CA-NS6","CA-NS7","CA-Qcu","CA-Qfo","CA-SCC","CA-SF1","CA-SF2","CA-SF3","CA-TP1","CA-TP2","CA-TP3","CA-TP4","CA-TPD","MX-EMg","MX-Lpa","US-ADR","US-AR1","US-AR2","US-ARM","US-Aud","US-Bar","US-Bi1","US-Bi2","US-Bkg","US-Blk","US-Bn1","US-Bn2","US-Bn3","US-Bo1","US-Bo2","US-Br1","US-Br3","US-BRG","US-BZB","US-CaV","US-CF1","US-CF2","US-CF3","US-CF4","US-ChR","US-Cop","US-CPk","US-CRT","US-Ctn","US-Dia","US-Dk1","US-Dk2","US-Elm","US-Esm","US-Fcr","US-Fmf","US-FPe","US-FR2","US-FR3","US-Fuf","US-Fwf","US-GLE","US-HBK","US-Hn2","US-IB1","US-IB2","US-ICs","US-ICs","US-Ivo","US-Jo1","US-Jo2","US-KFS","US-KLS","US-Kon","US-KUT","US-Me2","US-Me3","US-Me4","US-Me5","US-Me6","US-MOz","US-MRf","US-MtB","US-NC1","US-NC2","US-NC3","US-NC4","US-Oho","US-ONA","US-Prr","US-Rms","US-Ro1","US-Ro4","US-Ro5","US-Ro6","US-Rpf","US-Rwf","US-SCd","US-SCg","US-SCs","US-SCw","US-SdH","US-SFP","US-Slt","US-Snd","US-Snf","US-SO2","US-SO3","US-SO4","US-SRC","US-SRG","US-SRM","US-SRS","US-Sta","US-Syv","US-Ton","US-Tw3","US-Uaf","US-UMB","US-UMd","US-Var","US-WBW","US-WCr","US-Wdn","US-Wlr","US-Wrc","US-xAB","US-xAB","US-xBL","US-xBL","US-xBR","US-xBR","US-xCL","US-xCL","US-xDC","US-xDC","US-xGR","US-xGR","US-xJE","US-xJE","US-xJR","US-xJR","US-xKA","US-xKA","US-xKZ","US-xKZ","US-xMB","US-xMB","US-xML","US-xML","US-xNG","US-xNG","US-xRN","US-xSE","US-xSE","US-xSJ","US-xSJ","US-xSR","US-xSR","US-xST","US-xST","US-xTA","US-xTA","US-xTR","US-xTR","US-xUK","US-xUK","US-xUN","US-xUN"
30,21.600001,30.700001,16.1275,26.3175,14.8735,27.3833333333333,10.2,46.986,13.05,32.836,16.1225,7.073,31.56,25.137,8.93766666666667,45.8285,19,25.15325,33,13,16,13.5,13.525,10.3,11.65,14.4,3.02611135,6.054,2.5975717065,19.818,9.765,26.157075,6,33.511625,8.466667,12.9,39.15,11,4.7,9.9,9.701,32.4005,15,33.174,28.1975,28.116,62.327,32.9,11.37,17.226665,21.445,19.6,27.6505,11.488,10.99,53.869,12.15,6.3,30.2435,29.7,89.1425,81.031,30.282835,18.7415,12,7.22,12.35,20.401,14.581,21.6091535714286,18.9,8.75522078333333,36,45.5,27.9,48.7,29.6144025,0.345833333333333,4.85,34.68323575,34.868085,31.53081027,20.889,15.7875,7.652,9.51,10.062,9.265,31,29.112,4.46666666666667,21.45,25.05,25.66355,81.55,18.90065675256,12.565755,14.591,18,26.245,36.86392,29.75,26.015,19.65,20.88021683,3.835,7.665,11.73,5.95,16.3505,22.401,7.3,42.4805,22.0179655,0.11,0.09,0.0515,4.94,4.743325,2.9847,9.6,11.7915,28.41618,9.85,14.5825,36.53240047,10.025,11.4,9.3795,14.001,34.00301,15.0155,31.1,27.166,31.7033333333333,28.2983333333333,20.85925,23.625,17.845,20.3833333333333,28.7083333333333,30.2933333333333,26.98,25.485,22.1383333333333,22.772,27.5706666666667,27.2483333333333,7.83,8.84666666666667,20.2965,20.16,28.275,23.47,4.71333333333333,5.335,35.605,36.955,20.2975,14.975,17.14625,28.515,28.735,3.5825,3.64625,2.64125,2.61333333333333,28.088,29.25,18.00925,17.4475,19.8433333333333,21.0725,27.9979166666667,25.44,13.995,14.38
30,21.600001,30.65,16.26,26.32,14.8855,27.45,10.2,46.983,13.05,32.836,16.1225,7.073,31.56,25.137,8.93766666666667,45.798,19,25.14975,33,13,16,13.5,13.525,10.35,11.65,14.4,2.98013865,6.054,2.6158678675,19.805,9.76,26.1337625,6,33.493125,8.45,12.9,40.05,11,4.7,9.9,9.701,32.4005,15,33.184,28.167,28.0903333333333,62.0265,32.8505,11.371665,17.36333,21.49,19.6,29.25,11.466,11.042,53.93532,12.1,6.3,30.269,29.7,89.124,81.05,30.2657,18.76,12,7.1985,12.3,20.3805,14.53,21.4606318571429,18.9,8.7432974,36.1,45.5,27.85,48,29.444495,0.33125,4.8,34.6522328,35.552965,31.34232111,20.841,15.78625,7.682,9.51,10.093,9.21166666666667,30.9935125,29.108,4.45,21.4,24.9,25.6288,81.55,18.90204810504,12.57043,14.591,18,26.23876,36.94504,29.75,25.99,19.65,20.889379545,3.835,7.65,11.7,5.95,16.8005,22.4505,7.3,42.4745,21.9893965,0.11,0.09,0.051,4.92,4.784475,3.03105,9.6,11.7725,28.404955,9.8,14.5935,36.456472835,10,11.4425,9.3513,14.001,34.00067,14.753,31.1,27.147,31.18,27.4766666666667,20.837,23.02375,17.65,20.3683333333333,28.7033333333333,29.98,28.09875,26.235,22.111,22.364,28.9833333333333,27.6975,7.84666666666667,8.67,20.095,20.095,28.5125,23.7,4.8025,5.315,35.6475,37.27,19.91,13.835,17.855,28.6041666666667,28.7341666666667,3.52125,3.62833333333333,2.6225,2.60125,28.6055,29.29,17.6141666666667,17.4766666666667,19.58,20.65,28.205,25.79375,13.975,14.66
36,16,26.100001,19.475,27.085,14.974,30.075,8.9,33.05,13.575,30.486,7.845,5.497,26.77,7.699,6.465,46.5705,18.5,24.438,31,10,14.001,13.5,14.475,10.975,12.25,14.45,2.72,5.286,2.6462587985,19.7905,10.6,23.520825,5,35.125375,10.2166665,17.116667,37.85,10,4.45,9.8,9.701,34,16,29.771,29.81,28.4836666666667,10.0986,32.4005,17.68667,20.11611,24.33,20.21333,28.9,11.686,10.9385,52.029215,17.1005,8.5,26.5755,33.411,89.384,80.5125,11.13708,18.81,11.7005,4.14,8.2505,19.9355,14.311,19.925,18.2,9.1532924,36.5,45.6,14.7,16.101,22.602496,1.84,6.3,34.30623143,34.74668,33.334072725,20.422,18.2,12.166,9.931,10.75,10.74,33.636415,31.804,5.55,25.2,29.1,29.1481,83.6,19.04832,9.347527,14.591,15,25.69068,34.02472,27.21,23.72,17.0445,20.67106218,3.7,7.85,12.2,6.3,14.2,21.25,7.35,41.63,27.6508115,0.09,0.07,0.026,5.15,5.409025,3.2983,9.2,11.5875,28.708,16.4,19.6755,18.04872,10.007,11.235,12.729,24.5,34.39157,11.6255,35.55,28.7275,32.5741666666667,28.0633333333333,20.69375,25.5525,19.22,19.405,30.0116666666667,29.5883333333333,28.33,27.02,20.4583333333333,21.189,27.625,26.6041666666667,8.15833333333333,7.53833333333333,19.64125,21.4415,28.9675,29.8325,5.025,7.0725,36.47,37.76,21.2775,16.22,19.645,28.365,28.365,3.606,4.15,2.88666666666667,3.85625,28.0575,29.496,18.985,17.9645,17.74,20.52,26.19375,26.8975,13.61,18.98
36,16,26.100001,19.46,27.075,14.964,30.075,8.9,33.053,13.5,30.489,7.843,5.498,26.745,7.676,6.46216666666667,46.531,18.5,24.4405,31,10,14.001,13.5,14.475,10.95,12.275,14.45,2.71250015,5.286,2.6586643395,19.8725,10.6,23.50625,5,35.08925,10.6833335,17.1,37.75,10,4.45,9.8,9.701,34.301,16,29.5295,29.7035,28.4685,10.06305,32.4,17.66,20.110555,24.321665,20.316665,28.75,11.7065,10.946,52.04729,16.45,8.5,26.5735,33.411,89.365,80.531,10.15747,18.799,11.601,4.099,8.2505,19.85,14.2905,20.079098,18.2,9.14773671666667,36.6,45.6,14.7,15.8505,22.5655865,1.83416666666667,6.3,34.28209165,34.74794,33.32813606,20.4175,18.18,12.186,9.931,10.75,10.62,33.6131325,31.839,5.5,25.2,29.1,29.1164,83.7,19.0472474904,9.3493195,14.591,15.1,25.73072,33.69668,27.21,23.73,17.04675,20.68602353,3.715,7.85,12.19,6.3,14.2,21.25,7.35,41.629,27.633446,0.09,0.07,0.026,5.14,5.4622,3.32505,9.15,11.548,28.68933,16.4,19.6315,18.0091905,10.0065,11.1675,12.8265,24,34.39661,11.2985,35.55,28.9,33.48,27.66,22.0725,26.289,17.64,19.085,29.9,29.34,28.4966666666667,27.13,20.615,22.6323333333333,28.8620833333333,26.9025,7.81,7.48,19.6,21.27,28.96,29.915,5.005,6.88,36.38,38.535,19.7625,17.2325,19.54125,28.02,28.02,3.66,4.11,3.0275,3.86675,28.3533333333333,29.7066666666667,19.125,17.27,17.63,20.5466666666667,26.7166666666667,26.8283333333333,13.64,18.8
36,16,26.100001,19.46,27.0625,14.98,30.0625,8.9,33.045,13.5,30.492,7.841,5.499,26.72,7.653,6.45933333333333,46.588,18.45,24.44425,31,10,14.001,13.5,14.475,10.95,12.25,14.4,2.71486115,5.286,2.665020291,19.8825,10.59,23.455,5,35.07525,10.633333,17.0916665,37.55,10,4.45,9.8,9.701,35,16,29.4005,29.64,28.4731666666667,10.00975,32.4,17.621665,20.10889,24.306665,19.975,28.0505,11.7065,10.95,52.05869,15.7,8.5,26.451,33.405,89.346,80.531,10.095265,18.7985,11.5,4.082,8.2505,19.7595,14.2655,20.05,18.2,9.23764418333334,36.6,45.6,14.7,16.101,22.56047525,1.79333333333334,6.2,34.26910629,34.663125,33.32071523,20.4175,18.1,12.1955,9.92,10.7185,10.884,33.9888475,31.883,5.5,25.2,29.05,29.06065,83.7,19.0436819256,9.350194,14.591,15.15,25.90596,33.3665,27.24,23.73,17.045,20.715946225,3.715,7.85,12.165,6.285,14.15,21.2,7.4,41.627,27.617789,0.09,0.07,0.026,5.11,5.52435,3.34465,9.1,11.521,28.66284,16.4,19.593,17.9870095,10,11.165,12.811,24,34.37633,11.165,35.55,28.9705,33.6466666666667,27.9133333333333,21.4683333333333,25.8875,18.71,19.17,29.885,29.03,28.4,26.625,20.1825,22.119,28.6675,26.29625,7.79,7.40666666666667,18.88,20.7166666666667,28.885,29.645,5.0775,6.67,36.37625,37.625,21.4213333333333,17.475,19.81375,27.67,27.67,3.6575,4.2125,2.96,3.94,28.78875,29.58,18.7583333333333,17.4358333333333,17.73,20.5954166666667,26.3833333333333,26.72,13.62,18.7
36,16,26.05,19.51,27.05,14.95075,30.05,8.9,33.045,13.5,30.4855,7.83725,5.503,26.7465,7.634,6.46566666666667,46.7485,18.45,24.44175,31,10,14.001,13.5,14.45,10.95,12.25,14.325,2.73,5.286,2.6711733145,19.96,10.585,23.443325,5,35.0625,10.6166665,17.05,37.4505,10,4.45,9.8,9.701,34.85,16,29.401,29.573,28.47175,9.9612,32.3505,17.36167,20.171115,24.281665,20.1,28.1505,11.727,10.884,52.14887,14.85,8.4,26.4645,33.5035,89.346,80.531,10.05936,18.7845,11.2,4.08,8.201,19.7265,14.254,20.0284799285714,18.25,9.10929733333334,36.6,45.6,14.7,15.5,22.54853775,1.77,6.2,34.238966945,34.881675,33.317411545,20.3715,18.1,12.2,9.92,10.687,10.753,33.990495,31.754,5.5,25.2,29.15,28.9376,83.7,19.040395488,9.350541,14.591,15.1,25.77752,33.10128,27.24,23.725,17.04775,20.745868925,3.685,7.85,12.175,6.285,14.15,21.2,7.4,41.624,27.601755,0.09,0.07,0.026,5.09,5.5265,3.35925,9.1,11.4945,28.626555,16.4,19.56,17.96530775,10.025,11.17,12.8075,24,34.35234,11.134,35.55,28.9525,33.19,28.5,21.1933333333333,26.0175,19.085,19.315,29.8433333333333,29.33,28.4775,27.04,20.22875,22.7716666666667,28.70125,26.41125,7.66,7.235,20.0215,21.118,28.82,29.4066666666667,5.075,6.8175,36.80375,37.2425,20.125,17.8866666666667,19.6795833333333,27.44,27.44,3.87,4.12,2.995,3.7825,29.145,29.48,19.6866666666667,18.5741666666667,17.725,19.995,26.4233333333333,26.8475,13.9,19.21
36,16,26.100001,19.6225,27,14.927,30.0375,8.9,33.047,13.5,30.479,7.8335,5.507,26.773,7.615,6.472,46.6065,18.5,24.43875,31,10,14.001,13.55,14.425,10.95,12.3,14.325,2.745,5.286,2.6769053765,20.03,10.575,23.44,5,35.052625,10.566667,17.0416665,36.85,10,4.45,9.8,9.701,35,16,29.289,29.567,28.4658333333333,9.34355,32.3505,17.28,20.16361,24.311665,20.07333,27.401,11.727,10.815,52.189025,13.851,8.4,26.5535,33.509,89.346,80.568,11.92904,18.779,11.15,4.028,8.201,19.735,14.2125,19.9984672857143,18.3,9.06374643333333,36.6,45.6,14.65,15.25,22.5439875,1.6825,6.2,34.23184,34.95507,33.3170762,20.3495,18.09,12.2,9.953,10.6555,10.868,33.981325,31.672,5.55,25.2,29.3,28.8511,83.7,19.0376037504,9.350986,14.591,15.1,25.7536,32.85524,27.25,23.73,17.04725,20.775791625,3.685,7.8,12.165,6.23,14.15,21.15,7.5,41.6215,27.5850395,0.09,0.07,0.026,5.06,5.550625,3.37855,9.1,11.475,28.673,16.4,19.5765,17.9426315,10.05,11.16,12.7525,24,34.33183,11.094,35.6,28.9075,33.23625,28.515,21.3908333333333,26.01,17.575,18.2475,29.8541666666667,29.065,28.495,26.5,20.6033333333333,22.95,30.065,27.3133333333333,7.45666666666667,7.21,19.54,21.0226666666667,28.3575,29.345,5.04,6.885,36.39,37.04125,20.1236666666667,16.5166666666667,19.247,27.7,27.7,3.58875,4.11,2.945,3.706,28.705,29.7816666666667,18.84,17.8625,17.69,20.8783333333333,27.7758333333333,27.5116666666667,13.69,14.975
36,16.1,26.05,19.5875,26.93,14.95675,30.0375,8.9,33.047,13.525,30.4855,7.80375,5.509,26.751,7.6075,6.47766666666667,46.3695,18.5,24.43475,31,10,13.5005,13.525,14.425,10.95,12.275,14.35,2.72,5.371,2.6746069585,20.02,10.57,23.445,5,35.2076666666667,10.566667,17.0416665,36.75,10,4.45,9.8,9.701,34.55,16,29.2655,29.706,28.45925,9.28005,32.301,17.153335,20.155835,24.236665,20.108335,27.95,11.7475,7.647,52.24132,12.95,8.4,26.455,33.509,89.346,80.568,11.68625,18.7585,11.1005,4.0595,8.201,19.7325,14.2105,20.0020935714286,18.3,9.04262738333333,36.5,45.6,14.6,15,22.515017,1.61,6.2,34.2298959,34.81227,33.315185295,20.3205,18.085,12.215,9.931,10.687,10.867334,33.9577225,31.631,5.525,25.25,29.3,28.7767,83.8,19.0349966232,9.3512775,14.591,15,25.7016,32.6864,27.27,23.735,17.047,20.80571432,3.715,7.8,12.13,6.2,14.15,21.15,7.55,41.6185,27.564271,0.09,0.07,0.026,5.035,5.560775,3.3899,9,11.445,28.5665,16.4,19.582,17.9204655,10.05,11.22,12.86,24,34.34,10.936,35.6,28.945,33.2475,28.6983333333333,21.2726666666667,25.923,18.79,18.79,29.81,29.35,26.7575,26.2166666666667,20.985,23.03,27.99575,27.14,7.43833333333333,7.15,19.125,21.0675,28.1675,28.885,5.25,6.82,36.67625,37.1779166666667,21.1683333333333,17.0616666666667,19.4825,27.91,27.91,3.595,4.145,2.9,3.70866666666667,29.02,29.308,19.93625,18.216,17.68,19.9066666666667,27.2516666666667,26.9766666666667,13.55,14.67
36,16,25.999999,19.53,26.8925,14.973,30.025,8.9,33.044,13.55,30.492,7.774,5.511,26.729,7.6,6.48333333333333,46.3405,18.5,24.43275,31,10,13,13.525,14.425,10.975,12.225,14.4,2.74,5.371,2.6792844985,19.9955,10.565,23.375,5,35.1545,10.4833335,17.05,35.25,10,4.45,9.8,9.701,34,16,28.9995,29.711,28.4515,9.2184,32.301,16.476665,20.18,24.22333,20.11667,28.2,11.7475,7.6,52.15255,12,8.4,26.5,33.5555,89.384,80.568,10.775219,18.7645,11.05,4.06,8.201,19.7235,14.167,20.0019195,18.3,9.04388413333333,36.4,45.6,14.6,15,22.497982,1.52666666666667,6.1,34.2658394,34.787845,33.284741765,20.3265,18.08,12.235,9.931,10.687,10.730666,33.9445725,31.708,5.5,25.25,29.3,28.8725,83.8,19.0373290464,9.35193,14.591,15.05,25.70264,32.49984,27.28,23.73,17.04875,20.83563702,3.7,7.8,12.14,6.2,14.15,21.1,7.55,41.553,27.546493,0.09,0.07,0.026,5.04,5.5791,3.40905,9,11.4155,28.524725,16.35,19.54625,17.899668,10.05,11.22,12.8535,24,34.339945,10.779,35.9,29.0175,33.0325,28.84,20.9583333333333,26.36875,18.84,18.84,29.9975,29.6058333333333,27.25,26.2016666666667,20.5283333333333,22.83,29.6875,27.045,7.27833333333333,7.07833333333333,19.57,21.0258333333333,28.32,29.57,5.1375,6.782,36.495,37.1,20.085,17.5716666666667,19.72,27.735,27.735,3.71133333333333,4.12,2.895,3.605,29.0483333333333,29.445,19.8158333333333,18.3966666666667,17.76,20.115,26.8208333333333,27.2183333333333,13.67,14.88
36,16.05,25.999999,19.49,26.8525,14.99575,30.075,8.9,33.043,13.5,30.4955,7.7915,5.508,26.7095,7.5825,6.47483333333333,46.318,18.5,24.42975,31,10,13,13.55,14.425,10.95,12.225,14.425,2.73194415,5.371,2.6852093855,19.9855,10.56,23.35,5,35.112,10.4833335,17.066667,36.1,10,4.45,9.8,9.701,35,16,28.995,29.564,28.445,9.1767,32.3505,17.235,20.16889,24.111665,20.09,29.15,11.7475,7.599,51.9153,11.1005,8.4,26.5,33.5005,89.384,80.568,9.859623,18.724,11,4.0755,8.201,19.6805,14.153,20,18.3,9.23411723333334,36.4,45.6,14.6,15,22.553654,1.55083333333334,6.1,34.230668,34.74001,33.284741765,20.24,18.065,12.22,9.931,10.624,10.706,33.89939,31.672,5.5,25.35,29.3,28.9449,83.8,19.04832,9.352347,14.591,15,25.73436,32.64776,27.315,23.72,17.0485,20.86555972,3.715,7.8,12.19,6.23,14.1,21.1,7.55,41.5435,27.537123,0.09,0.07,0.026,5.05,5.63855,3.4301,9,11.4015,28.49083,16.3,19.5435,17.8777465,10.05,11.2125,12.844,24,34.386,10.689,35.95,28.912,33.3329166666667,29.4433333333333,21.44,26.04,17.85,18.95,29.65,28.8925,28.4541666666667,26.505,21.67,23.0925,27.5675,26.4333333333333,7.03833333333333,7.06333333333333,19.33625,20.764,29.7575,29.76875,4.985,6.7715,36.3766666666667,36.76,19.5066666666667,16.85,19.57875,27.785,27.785,3.73583333333333,3.96166666666667,2.955,3.743,26.9775,29.175,19.6866666666667,17.7766666666667,17.445,19.975,27.54,27.3533333333333,13.7,14.905
36,16,25.999999,19.53,26.85,14.97175,30.0375,8.9,33.044,13.65,30.499,7.809,5.505,26.69,7.565,6.46633333333333,46.2605,18.4,24.4265,31.5,10,13,13.55,14.425,10.95,12.25,14.45,2.71,5.371,2.64704575,19.965,10.56,23.2775,5.5,35.2068333333333,10.55,17.066667,36.6,10,4.45,9.8,9.701,34.5,16,28.424,29.647,28.4415833333333,9.1273,32.301,17.67,20.17667,24.025,20.056665,30.75,11.768,7.5955,52.06227,10.8,8.4,26.7865,33.517,89.384,80.531,9.7907255,18.6865,11.05,3.942,8.201,19.674,14.1905,20.05,18.3,9.42371928333333,36.4,45.7,14.6,15,22.505939,1.60916666666667,6.2,34.30069605,34.376785,33.284741765,20.2375,18.145,12.22,9.931,10.593,11.12,33.83113,31.716,5.475,25.4,29.25,29.09345,83.9,19.04832,9.3522495,14.591,14.9,25.725,32.69352,27.325,23.705,17.04975,20.872614925,3.78,7.825,12.205,6.27,14.1,21.1,7.55,41.464,27.548886,0.09,0.07,0.026,5.08,5.62375,3.43355,9,11.4085,28.456315,16.3,19.5435,17.856221,10.05,11.22,12.81,24,34.339835,10.6485,36,28.863,33.22375,28.88,21.333,25.745,17.66,18.975,29.7033333333333,28.95,28.055,26.85,21.18375,22.33,28.6425,26.97,7.69833333333333,7.13,17.75,20.73,28.475,29.695,4.755,6.5,36.457,37.0575,20.1333333333333,16.95,19.8545833333333,27.775,27.775,3.608,4.62166666666667,2.77,3.548,28.0703333333333,29.1433333333333,19.3583333333333,17.6,17.755,20.28375,26.15,26.8625,13.58,17.8
36,16.1,25.999999,19.53,26.905,14.9825,29.9125,8.9,33.043,13.65,30.499,7.80875,5.4945,26.672,7.565,6.4725,46.5055,18.4,24.424,32,10,13,13.5,14.425,10.95,12.225,14.5,2.6980555,5.542,2.575653326,19.955,10.56,23.295025,5.5,35.1716666666667,10.6666665,17.1,37.55,10,4.45,9.8,9.701,35,16,28.414,29.637,28.43625,43.33985,32.3505,19.766665,20.184445,23.93667,20.05833,29.95,11.768,7.598,52.06049,11.2505,8.4255,26.879,33.5595,89.384,80.4755,8.551882,18.5535,11.1,4.031,8.201,19.645,14.2915,19.692899,18.3,9.5339617,36.3,45.7,14.6,15.4,22.49485775,1.78833333333333,6.4,34.2753959,34.3625,33.31181023,20.246,18.1,12.12,9.931,10.5305,11.14,33.92143,31.989,5.5,25.3,29.3,29.18315,83.8,19.0549829688,9.3511385,14.591,14.95,25.75256,32.63268,27.29,23.68,17.03825,20.870800525,3.8,7.85,12.215,6.27,14.1,21.1,7.6,41.449,27.60824,0.09,0.07,0.027,5.18,5.53675,3.3887,9,11.7315,28.51289,16.3,19.52975,17.83474925,10.05,11.2325,12.8105,24,34.32953,10.8125,35.95,28.874,33,28.66,21.4083333333333,25.74,18.335,19.11,29.885,29.4866666666667,28.28,26.045,20.88125,21.1975,28.4975,26.5366666666667,7.395,7.275,18.3886666666667,21.2756666666667,27.865,29.26875,4.67,6.512,36.74875,37.41,19.8843333333333,16.79,19.7258333333333,27.775,27.775,3.737,4.04333333333333,2.55375,3.462,28.7783333333333,29.28,19.8833333333333,17.66875,19.2466666666667,20.4266666666667,27.75,27.1733333333333,13.58,15.55
35.5,16.15,26.05,19.505,26.895,14.96,29.7625,8.9,33.047,13.6,30.499,7.8085,5.484,26.654,7.565,6.47866666666667,46.4965,18.5,24.42025,32,10,13,13.5,14.45,10.95,12.2,14.55,2.65,5.713,2.5044301035,19.94,10.56,23.300825,5.5,35.0678333333333,10.8166665,17.166667,37.55,10,4.45,9.8,9.701,35,16.5,28.435,29.654,28.4561666666667,9.57385,32.4,21.66333,20.1725,23.925,20.15333,30.6,11.7515,10.838,52.11429,11.9,8.5,26.9645,33.725,89.384,80.605,8.532638,18.5745,11.35,4.1435,8.201,19.609,14.3545,19.5919170714286,18.2,9.57973003333333,36.6,45.7,14.6,14.9,22.429684,1.9125,6.6,34.399365,34.08713,33.3170762,20.246,18,11.9745,9.931,10.4675,11.29766,34,32.065,5.5,25.3,29.3,29.27375,83.7,19.060388352,9.2828605,14.591,15,25.63712,32.71692,27.27,23.68,17.033,20.840163565,3.885,7.85,12.205,6.285,14.1,21.1,7.65,41.435,27.660244,0.09,0.07,0.027,5.335,5.44045,3.3305,9,11.8305,28.59706,16.3,19.54625,17.813384,10.025,11.2625,12.813,22.5,34.31001,11.2635,35.85,28.87,33.6095833333333,28.885,21.4,25.75,18.92,19.37,29.7683333333333,28.7975,28.34,25.96,19.9033333333333,21.855,31.0433333333333,28.365,7.52,7.44666666666667,18.37,21.18,28.8175,30.00625,4.69,6.55,36.4366666666667,37.04875,21.84,17.955,19.5725,27.81,27.81,3.75041666666667,4.995,2.57625,3.58825,28.325,29.196,18.37125,17.2186666666667,17.62,20.3933333333333,26.8533333333333,27.06,13.5,18.395
35,16.4,25.999999,19.48,26.875,14.96,29.6625,8.9,33.053,13.75,30.502,7.80825,5.482,26.63775,7.5565,6.47133333333333,46.421,18.5,24.4215,31,10,13,13.5,14.45,10.95,12.2,14.55,2.6561108,5.969,2.4057462265,19.935,10.57,23.3362375,5.5,35.0491666666667,10.95,17.25,37.55,10,4.45,9.8,9.701,35,16.5,28.65,29.72,28.4571666666667,8.45605,32.4,20.35833,20.133335,23.951665,20.14333,29.25,12.711,10.778,52.26002,12.7,8.6,27.201,33.7885,89.384,80.309,8.487131,18.401,11.601,4.25,8.201,19.62,14.42,19.3136763928571,18.2,9.59309873333333,36.4,45.7,14.5,14.9,22.3548405,1.93,6.8,34.51740305,34.16629,33.3170762,20.261,18.1483333333333,11.871,9.865,10.405,11.244,34,32.042,5.5,25.3,29.3,29.29785,83.9,19.0533840984,9.2152495,14.591,15.05,25.77336,31.81576,27.225,23.71,17.0345,20.778705765,3.9,7.85,12.215,6.3,14.1,21.1,7.65,41.418,27.79808,0.09,0.07,0.027,5.49,5.2445,3.2794,9.1,11.912,28.67141,16.3,19.604,17.79433175,10.05,11.3,12.888,22,34.276555,12.079,35.8,28.831,33.56,29.08,21.6276666666667,24.94,17.525,19.3,29.6616666666667,28.62,28.3,23.48,20.3716666666667,21.8333333333333,28.20125,26.97875,7.67,7.62666666666667,18.2816666666667,21.546,28.7675,30.11625,4.745,6.526,36.6375,37.055,20.162,16.795,19.79,27.755,27.755,3.677,5.05375,2.96375,3.597,26.79,29.0133333333333,17.64875,16.856,19.5341666666667,20.77,26.68625,27.3716666666667,13.54,18.07
35,16.1,25.999999,19.58,26.92,14.9975,29.65,8.8,33.051,13.9,30.505,7.808,5.48,26.6215,7.548,6.464,46.39,18.5,24.416,31,9.5,13,13.5,14.5,10.95,12.2,14.55,2.65333365,6.139,2.33716613,19.935,10.58,23.3225,5.5,35.0426666666667,11.1,17.383333,38.2,10,4.45,9.8,9.701,35,16.5,29.405,29.823,28.4596666666667,7.9121,32.301,20.593335,20.076385,24.051665,20.05167,29.8,11.7345,10.7725,52.26221,13.9005,8.7,27.201,33.823,89.384,80.4755,10.058488,18.3385,11.9,4.2725,8.201,19.643,14.2925,19.4358984642857,18.2,9.57600448333333,36.4,45.7,14.5,14.7,22.380673,1.95,6.9,34.51117262,34.25387,33.3170762,20.2585,18.0933333333333,11.76,9.776,10.249,11.187334,34,31.989,5.5,25.2,29.2,29.41155,83.9,19.04832,9.168708,14.591,15,25.85032,31.83656,27.19,23.69,17.0285,20.71354288,3.915,7.85,12.24,6.3,14.1,21.2,7.65,41.4155,27.859136,0.09,0.07,0.0275,5.6,5.08335,3.2323141745,9.15,11.976,28.719725,16.3,19.6865,17.771749,10.0465,11.295,12.981,22,34.285165,12.342,35.6,28.858,33.8986666666667,28.795,20.885,25.0025,19.12,19.39,29.89,28.3766666666667,28.44,23.12,20.5616666666667,21.925,28.6966666666667,27.40375,7.79666666666667,7.78166666666667,18.136,21.3425,27.935,29.2525,4.785,6.6345,36.47,37.0941666666667,20.1396666666667,16.025,18.9,28.08,28.08,3.52875,4.32833333333333,2.76041666666667,3.657,26.0225,28.52,19.2116666666667,17.4116666666667,17.715,18.6508333333333,26.24,26.8933333333333,13.585,17.93
