Site_ID,Variable,Start_Date,Height,Instrument_Model,Instrument_Model2,Comment,BASE_Version
US-Kon,SW_OUT,201607,3,RAD-Pyrrad-SW+LW,,CRN4,4-1
US-Kon,LW_OUT,201607,3,RAD-Pyrrad-SW+LW,,CRN4,4-1
US-Kon,WS,201607,3,GA_OP_SA-Campbell IRGASON,,,4-1
US-Kon,TA,201607,3,TEMP-IntegratedCircuit,,,4-1
US-Kon,USTAR,201607,3,GA_OP_SA-Campbell IRGASON,,,4-1
US-Kon,WD,201607,3,GA_OP_SA-Campbell IRGASON,,,4-1
US-UMB,PA,,1.5,PRES-Other,,,14-5
US-UMB,H2O,,46,GA_CP-LI-COR LI-6252,,,14-5
US-UMB,H2O,20010509,48,GA_CP-LI-COR LI-6252,,changed ht,14-5
US-ARM,T_SONIC_1_1_1,20150723,60,SA-Gill R3-50,,,9-5
US-ARM,WD_1_1_1,20150723,60,SA-Gill R3-50,,,9-5
US-ARM,WD_1_2_1,20150723,25,SA-Gill R3-50,,,9-5
US-ARM,WS_1_1_1,20150723,60,SA-Gill R3-50,,,9-5
US-ARM,T_SONIC_1_2_1,20150723,25,SA-Gill R3-50,,,9-5
US-Myb,LE_PI_F,20120424,5.44,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,7-5
US-Bi1,CH4,,3.9,GA_OP-LI-COR LI-7700,,,2-5
US-Bi1,CO2,,3.9,GA_OP-LI-COR LI-7500A,,,2-5
US-Bi1,FC,,3.9,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,2-5
US-Bi1,FC_PI_F,,3.9,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,2-5
US-Bi1,FCH4,,3.9,GA_OP-LI-COR LI-7700,SA-Gill Windmaster,,2-5
US-Bi1,FCH4_PI_F,,3.9,GA_OP-LI-COR LI-7700,SA-Gill Windmaster,,2-5
US-Bi1,G,,-.02,SOIL_H-Plate,,,2-5
US-Bi1,H,,3.9,SA-Gill Windmaster,,,2-5
US-Bi1,H_PI_F,,3.9,SA-Gill Windmaster,,,2-5
US-Bi1,H2O,,3.9,GA_OP-LI-COR LI-7500A,,,2-5
US-Bi1,LE,,3.9,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,2-5
US-Bi1,LE_PI_F,,3.9,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,2-5
US-Bi1,LW_IN,,2.76,RAD-Pyrrad-SW+LW,,,2-5
US-Bi1,LW_OUT,,2.76,RAD-Pyrrad-SW+LW,,,2-5
US-Bi1,NETRAD,,2.76,RAD-Pyrrad-SW+LW,,,2-5
US-Bi1,P,,,RAIN-TipBucGauge,,,2-5
US-Bi1,PA,,,PRES-ElectBar,,,2-5
US-Bi1,PPFD_IN,,2.76,RAD-PAR Quantum,,,2-5
US-Bi1,PPFD_OUT,,2.76,RAD-PAR Quantum,,,2-5
US-Bi1,RH,,,RH-Capac,,,2-5
US-Bi1,SW_IN,,2.76,RAD-Pyrrad-SW+LW,,,2-5
US-Bi1,SW_OUT,,2.76,RAD-Pyrrad-SW+LW,,,2-5
US-Bi1,SWC_PI_1,,-.02,SWC-TDR,,,2-5
US-Bi1,SWC_PI_2,,-.2,SWC-TDR,,,2-5
US-Bi1,T_SONIC,,3.9,SA-Gill Windmaster,,,2-5
US-Bi1,T_SONIC_SIGMA,,3.9,SA-Gill Windmaster,,,2-5
US-Bi1,TA,,,TEMP-ElectResis,,,2-5
US-Bi1,TAU,,3.9,SA-Gill Windmaster,,,2-5
US-Bi1,TS_PI_1,,-.02,TEMP-TCouple,,,2-5
US-Bi1,TS_PI_2,,-.04,TEMP-TCouple,,,2-5
US-Bi1,TS_PI_3,,-.08,TEMP-TCouple,,,2-5
US-Bi1,TS_PI_4,,-.16,TEMP-TCouple,,,2-5
US-Bi1,TS_PI_5,,-.32,TEMP-TCouple,,,2-5
US-Bi1,USTAR,,3.9,SA-Gill Windmaster,,,2-5
US-Bi1,WS,,3.9,SA-Gill Windmaster,,,2-5
US-UMB,CO2,,46,GA_CP-LI-COR LI-6252,,,14-5
US-UMB,CO2,20010509,48,GA_CP-LI-COR LI-6252,,Change ht of intake,14-5
US-UMB,FC,20010509,48,GA_CP-LI-COR LI-6252,SA-Campbell CSAT-3,changed ht of both instruments,14-5
US-UMB,FC,,46,GA_CP-LI-COR LI-6252,SA-Campbell CSAT-3,,14-5
US-CRT,G_2_1_1,,-0.1,SOIL_H-Plate,,,4-5
US-CRT,T_SONIC,,2,SA-Campbell CSAT-3,,,4-5
US-CRT,T_SONIC_SIGMA,,2,SA-Campbell CSAT-3,,,4-5
US-WPT,T_SONIC,,2.7,SA-Campbell CSAT-3,,,4-5
US-WPT,T_SONIC_SIGMA,,2.7,SA-Campbell CSAT-3,,,4-5
US-Oho,CO2,200911,34,GA_OP-LI-COR LI-7500,,,6-5
US-Oho,FC,200911,34,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,6-5
US-Oho,H,200911,34,SA-Campbell CSAT-3,,,6-5
US-Oho,H2O,200911,34,SA-Campbell CSAT-3,,,6-5
US-Oho,LE,200911,34,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,6-5
US-Oho,USTAR,200911,34,SA-Campbell CSAT-3,,,6-5
US-Oho,WD,200911,34,SA-Campbell CSAT-3,,,6-5
US-Oho,WS,200911,34,SA-Campbell CSAT-3,,,6-5
US-OWC,CO2,20150601,3.2,GA_OP-LI-COR LI-7500,,,2-5
US-OWC,CO2,20170801,5.2,GA_OP-LI-COR LI-7500,,,2-5
US-OWC,NEE_PI,20150601,3.2,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,2-5
US-OWC,NEE_PI,20170801,5.2,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,UPDATE CHANGE IN HEIGHT. ESTIMATED,2-5
US-OWC,H2O,20150601,3.2,GA_OP-LI-COR LI-7500,,,2-5
US-OWC,H2O,20170801,5.2,GA_OP-LI-COR LI-7500,,,2-5
US-OWC,CH4,20150601,3.2,GA_OP-LI-COR LI-7700,,,2-5
US-OWC,CH4,20170801,5.2,GA_OP-LI-COR LI-7700,,,2-5
US-OWC,FC,20150601,3.2,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,2-5
US-OWC,FC,20170801,5.2,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,2-5
US-OWC,RECO_PI,20150601,3.2,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,2-5
US-OWC,RECO_PI,20170801,5.2,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,2-5
US-Ton,LE_PI_F_1_1_1,20170524,23.5,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,11-5
US-Ton,LE_PI_F_1_2_1,20170524,2,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,11-5
US-OWC,FCH4,20150601,3.2,GA_OP-LI-COR LI-7700,SA-Campbell CSAT-3,,2-5
US-OWC,FCH4,20170801,5.2,GA_OP-LI-COR LI-7700,SA-Campbell CSAT-3,,2-5
US-OWC,H,20150601,3.2,GA_OP-LI-COR LI-7500,,,2-5
US-OWC,H,20170801,5.2,GA_OP-LI-COR LI-7500,,,2-5
US-OWC,LE,20150601,3.2,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,2-5
US-OWC,LE,20170801,5.2,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,2-5
US-OWC,NEE_PI,20150601,3.2,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,2-5
US-OWC,NEE_PI,20170801,5.2,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,2-5
US-OWC,RECO_PI,20150601,3.2,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,2-5
US-OWC,RECO_PI,20170801,5.2,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,2-5
US-OWC,GPP_PI,20150601,3.2,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,2-5
US-OWC,GPP_PI,20170801,5.2,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,2-5
US-OWC,WD,20150601,3.2,SA-Campbell CSAT-3,,,2-5
US-OWC,WD,20170801,5.2,SA-Campbell CSAT-3,,,2-5
US-OWC,WS,20150601,3.2,SA-Campbell CSAT-3,,,2-5
US-OWC,WS,20170801,5.2,SA-Campbell CSAT-3,,,2-5
US-OWC,USTAR,20150601,3.2,SA-Campbell CSAT-3,,,2-5
US-OWC,USTAR,20170801,5.2,SA-Campbell CSAT-3,,,2-5
US-OWC,MO_LENGTH,20150601,3.2,SA-Campbell CSAT-3,,,2-5
US-OWC,MO_LENGTH,20170801,5.2,SA-Campbell CSAT-3,,,2-5
US-OWC,PA,20150601,3.2,GA_OP-LI-COR LI-7700,,,2-5
US-OWC,PA,20170801,5.2,GA_OP-LI-COR LI-7700,,,2-5
US-OWC,NETRAD,20150601,3.2,RAD-Net radiometer,,,2-5
US-OWC,NETRAD,20170801,5.2,RAD-Net radiometer,,,2-5
US-OWC,SW_IN,20150601,3.2,RAD-Net radiometer,,,2-5
US-OWC,SW_IN,20170801,5.2,RAD-Net radiometer,,,2-5
US-OWC,SW_OUT,20150601,3.2,RAD-Net radiometer,,,2-5
US-OWC,SW_OUT,20170801,5.2,RAD-Net radiometer,,,2-5
US-OWC,LW_IN,20150601,3.2,RAD-Net radiometer,,,2-5
US-OWC,LW_IN,20170801,5.2,RAD-Net radiometer,,,2-5
US-OWC,LW_OUT,20150601,3.2,RAD-Net radiometer,,,2-5
US-OWC,LW_OUT,20170801,5.2,RAD-Net radiometer,,,2-5
US-OWC,TA,20150601,3.2,RH-Other,,,2-5
US-OWC,TA,20170801,5.2,RH-Other,,,2-5
US-OWC,VPD_PI,20150601,3.2,RH-Other,,,2-5
US-OWC,VPD_PI,20170801,5.2,RH-Other,,,2-5
US-OWC,RH,20150601,3.2,RH-Other,,,2-5
US-OWC,RH,20170801,5.2,RH-Other,,,2-5
US-Ton,FC_1_1_1,20170524,23.5,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,11-5
US-Ton,FC_1_2_1,20170524,2,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,11-5
US-Ton,GPP_PI_F_1_1_1,20170524,23.5,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,11-5
US-Ton,GPP_PI_F_1_2_1,20170524,2,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,11-5
US-Ton,H_1_1_1,20170524,23.5,SA-Gill Windmaster,,,11-5
US-Ton,H_1_2_1,20170524,2,SA-Gill Windmaster,,,11-5
US-Ton,H_PI_F_1_1_1,20170524,23.5,SA-Gill Windmaster,,,11-5
US-Ton,H_PI_F_1_2_1,20170524,2,SA-Gill Windmaster,,,11-5
US-Ton,LE_1_1_1,20170524,23.5,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,11-5
US-Ton,LE_1_2_1,20170524,2,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,11-5
US-Ton,T_SONIC_SIGMA_1_2_1,20170524,2,SA-Gill Windmaster,,,11-5
US-Ton,USTAR_1_1_1,20170524,23.5,SA-Gill Windmaster,,,11-5
US-Ton,USTAR_1_2_1,20170524,2,SA-Gill Windmaster,,,11-5
US-Ton,USTAR_PI_F_1_1_1,20170524,23.5,SA-Gill Windmaster,,,11-5
US-Ton,USTAR_PI_F_1_2_1,20170524,2,SA-Gill Windmaster,,,11-5
US-Ton,U_SIGMA_PI_1,20170524,23.5,SA-Gill Windmaster,,,11-5
US-Ton,U_SIGMA_PI_2,20170524,2,SA-Gill Windmaster,,,11-5
US-Ton,V_SIGMA_PI_1,20170524,23.5,SA-Gill Windmaster,,,11-5
US-Ton,WD_1_1_1,20170524,23.5,SA-Gill Windmaster,,,11-5
US-Ton,WS_1_1_1,20170524,23.5,SA-Gill Windmaster,,,11-5
US-Ton,WS_1_2_1,20170524,2,SA-Gill Windmaster,,,11-5
US-Ton,WS_PI_F_1_1_1,20170524,23.5,SA-Gill Windmaster,,,11-5
US-Ton,WS_PI_F_1_2_1,20170524,2,SA-Gill Windmaster,,,11-5
US-Ton,W_SIGMA_PI_1,20170524,23.5,SA-Gill Windmaster,,,11-5
US-Ton,W_SIGMA_1_1_1,20170524,23.5,SA-Gill Windmaster,,,11-5
US-Ton,W_SIGMA_1_2_1,20170524,2,SA-Gill Windmaster,,,11-5
US-Ton,WD_1_2_1,20170524,2,SA-Gill Windmaster,,,11-5
US-Ton,W_SIGMA_PI_2,20170524,2,SA-Gill Windmaster,,,11-5
US-Ton,WD_PI_F_1_1_1,20170524,23.5,SA-Gill Windmaster,,,11-5
US-Ton,WD_PI_F_1_2_1,20170524,2,SA-Gill Windmaster,,,11-5
US-Ton,V_SIGMA_PI_2,20170524,2,SA-Gill Windmaster,,,11-5
US-Ton,T_SONIC_1_1_1,20170524,23.5,SA-Gill Windmaster,,,11-5
US-Ton,T_SONIC_1_2_1,20170524,2,SA-Gill Windmaster,,,11-5
US-Ton,SC_PI_F_1_1_1,20170524,23.5,GA_OP-LI-COR LI-7500A,,GA_SR-LI-COR LI-820; GA_SR-LI-COR LI-840,11-5
US-Ton,SC_PI_F_1_2_1,20170524,2,GA_OP-LI-COR LI-7500A,,GA_SR-LI-COR LI-820; GA_SR-LI-COR LI-840,11-5
US-Ton,CO2_1_1_1,20170524,23.5,GA_OP-LI-COR LI-7500A,,,11-5
US-Ton,CO2_1_2_1,20170524,2,GA_OP-LI-COR LI-7500A,,,11-5
US-Ton,NETRAD,20170825,23.5,RAD-Pyrrad-SW+LW,,,11-5
US-Ton,NETRAD_PI_F,20170825,23.5,RAD-Pyrrad-SW+LW,,,11-5
US-Var,CO2,20170524,2,GA_OP-LI-COR LI-7500A,,,14-5
US-Var,FC,20170524,2,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,14-5
US-Var,FH2O,20170524,2,GA_OP-LI-COR LI-7500A,,,14-5
US-Var,FH2O_PI_F,20170524,2,GA_OP-LI-COR LI-7500A,,,14-5
US-Var,LE,20170524,2,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,14-5
US-Var,LE_PI_F,20170524,2,GA_OP-LI-COR LI-7500A,SA-Gill Windmaster,,14-5
US-Var,NETRAD,20170817,2.5,RAD-Pyrrad-SW+LW,,,14-5
US-Var,NETRAD_PI_F,20170817,2.5,RAD-Pyrrad-SW+LW,,,14-5
US-Var,T_SONIC_SIGMA,20170524,2,SA-Gill Windmaster,,,14-5
US-Var,USTAR,20170524,2,SA-Gill Windmaster,,,14-5
US-Var,WD,20170524,2,SA-Gill Windmaster,,,14-5
US-Var,WD_PI_F,20170524,2,SA-Gill Windmaster,,,14-5
US-Var,WS,20170524,2,SA-Gill Windmaster,,,14-5
US-Var,WS_PI_F,20170524,2,SA-Gill Windmaster,,,14-5
US-Var,W_SIGMA,20170524,2,SA-Gill Windmaster,,,14-5
US-Var,USTAR_PI_F,20170524,2,SA-Gill Windmaster,,,14-5
US-Var,H,20170524,2,SA-Gill Windmaster,,,14-5
US-Var,H2O,20170524,2,GA_OP-LI-COR LI-7500A,,,14-5
US-Var,H2O_PI_F,20170524,2,GA_OP-LI-COR LI-7500A,,,14-5
US-Var,H_PI_F,20170524,2,SA-Gill Windmaster,,,14-5
US-UMd,H2O,,32,GA_CP-LI-COR LI-6262,,,8-5
US-UMd,LE,,32,GA_CP-LI-COR LI-6262,SA-Campbell CSAT-3,,8-5
US-UMd,NEE_PI,,32,GA_CP-LI-COR LI-6262,SA-Campbell CSAT-3,,8-5
AR-TF2,H,,2.32,SA-Gill Windmaster Pro,,,1-5
AR-TF2,SW_IN,,,RAD-Pyrrad-SW+LW,,,1-5
AR-TF2,PPFD_IN,,,RAD-PAR Quantum,,,1-5
US-UMB,FC_PI_F,20010509,48,GA_CP-LI-COR LI-6252,SA-Campbell CSAT-3,,14-5
US-UMB,FC_PI_F,20050331,48,GA_CP-LI-COR LI-7000,SA-Campbell CSAT-3,,14-5
US-UMB,GPP_PI,20010509,48,GA_CP-LI-COR LI-6252,SA-Campbell CSAT-3,,14-5
US-UMB,GPP_PI,20050331,48,GA_CP-LI-COR LI-7000,SA-Campbell CSAT-3,,14-5
US-UMB,GPP_PI_F,20010509,48,GA_CP-LI-COR LI-6252,SA-Campbell CSAT-3,,14-5
US-UMB,GPP_PI_F,20050331,48,GA_CP-LI-COR LI-7000,SA-Campbell CSAT-3,,14-5
US-UMB,H,20010509,48,SA-Campbell CSAT-3,,,14-5
US-UMB,LE,20010509,48,GA_CP-LI-COR LI-6252,SA-Campbell CSAT-3,,14-5
US-UMB,LE,20050331,48,GA_CP-LI-COR LI-7000,SA-Campbell CSAT-3,,14-5
US-UMB,NEE_PI,20010509,48,GA_CP-LI-COR LI-6252,SA-Campbell CSAT-3,,14-5
US-UMB,NEE_PI,20050331,48,GA_CP-LI-COR LI-7000,SA-Campbell CSAT-3,,14-5
US-UMB,NEE_PI_F,20010509,48,GA_CP-LI-COR LI-6252,SA-Campbell CSAT-3,,14-5
US-UMB,NEE_PI_F,20050331,48,GA_CP-LI-COR LI-7000,SA-Campbell CSAT-3,,14-5
US-UMB,RECO_PI,20010509,48,GA_CP-LI-COR LI-6252,SA-Campbell CSAT-3,,14-5
US-UMB,RECO_PI,20050331,48,GA_CP-LI-COR LI-7000,SA-Campbell CSAT-3,,14-5
US-UMB,RECO_PI_F,20010509,48,GA_CP-LI-COR LI-6252,SA-Campbell CSAT-3,,14-5
US-UMB,RECO_PI_F,20050331,48,GA_CP-LI-COR LI-7000,SA-Campbell CSAT-3,,14-5
US-Ho1,PA_1_1_1,19960101,1,PRES-ElectBar,,Setra SBP 270M; 200907:Omega Engineering model PX-139-015A4V,6-5
US-Ho1,TS_2_1_1,19991026,-0.05,TEMP-Thermis,,thermister attached to soil moisture probe(SCW_FDR),6-5
US-UMd,CO2,,32,GA_CP-LI-COR LI-6262,,,8-5
US-SRM,RH_1_1_2,,2,RH-Capac,,,18-5
US-Whs,PPFD_IN_PI_F,,3.2,RAD-PAR Quantum,,,13-5
US-Whs,RH_1_2_1,,2.1,RH-Capac,,,13-5
US-Whs,WD_1_2_1,,2.1,WIND-VaneAn,,,13-5
US-Whs,WS_1_2_1,,2.1,WIND-CupAn,,,13-5
US-Whs,TA_1_2_1,,2.1,TEMP-ElectResis,,,13-5
US-NR1,SG_PI_F_1_1_1,,-0.05,TEMP-Thermis,,SG_F_1_1_1            Strg_soil2       Campbell 107L (thermistor)  W/m2            -5cm              Soil Heat Storage,14-5
US-Ho1,CH4_1_1_1,20120606,31,GA_CP-Picarro G2311-f,,,6-5
US-UMd,NEE_PI_F,,32,GA_CP-LI-COR LI-6262,SA-Campbell CSAT-3,,8-5
US-Ho1,LW_IN_1_1_1,20161101,28.3,RAD-Pyrrad-SW+LW,,Kipp and Zonen CNR4 with heater/ventilator,6-5
US-Ho1,LW_OUT_1_1_1,20161101,28.3,RAD-Pyrrad-SW+LW,,Kipp and Zonen CNR4 with heater/ventilator,6-5
US-UMd,RECO_PI,,32,GA_CP-LI-COR LI-6262,SA-Campbell CSAT-3,,8-5
US-UMd,RECO_PI_F,,32,GA_CP-LI-COR LI-6262,SA-Campbell CSAT-3,,8-5
US-Ho1,NETRAD_2_1_1,200701,27.7,RAD-Pyrrad-SW+LW,,US-Ho2 instrument data; better represents US-Ho1 flux: CNR1,6-5
US-Los,CH4,2014,10.2,GA_OP-LI-COR LI-7700,,,14-5
US-Los,CO2_1_1_1,2014,10.2,GA_SR-Other,,,14-5
US-Ho1,TS_3_3_1,20150617,-0.2,TEMP-Thermis,,,6-5
US-Ho1,TS_3_4_1,20150617,-0.5,TEMP-Thermis,,,6-5
US-Ho1,TS_3_5_1,20150617,-1,TEMP-Thermis,,,6-5
US-WCr,TS_2_1_1,20191014,-0.05,TEMP-TCouple,,,18-5
US-WCr,TS_2_2_1,20191014,-0.1,TEMP-TCouple,,,18-5
US-Los,LE,2014,10.2,GA_OP-LI-COR LI-7500A,SA-Campbell CSAT-3A,,14-5
US-Los,NEE_PI,20140101,,GA_OP-LI-COR LI-7500A,SA-Campbell CSAT-3A,,14-5
US-Los,RECO_PI_F,20140101,10.2,GA_OP-LI-COR LI-7500A,SA-Campbell CSAT-3A,,14-5
US-Los,SC,20140101,,GA_SR-Other,,,14-5
US-PFa,SWC,20110719,-.05,SWC-Other,,,15-5
US-Syv,CO2_1_1_1,20120502,36,GA_OP-Campbell EC150,,,12-5
US-Syv,CO2_1_1_1,20130505,36,GA_OP-LI-COR LI-7500A,,,12-5
US-Syv,CO2_1_2_1,20140624,21,GA-Other,,,12-5
US-Syv,CO2_1_3_1,20140624,2.5,GA-Other,,,12-5
US-Syv,FC_1_1_1,20120502,36,GA_OP-Campbell EC150,SA-Campbell CSAT-3,,12-5
US-Syv,FC_1_1_1,20130505,36,GA_OP-LI-COR LI-7500A,SA-Campbell CSAT-3,,12-5
US-Syv,LE_1_1_1,20120502,36,GA_OP-Campbell EC150,SA-Campbell CSAT-3,,12-5
US-Syv,LE_1_1_1,20130505,36,GA_OP-LI-COR LI-7500A,SA-Campbell CSAT-3,,12-5
US-Syv,NEE_PI,20120502,36,GA_OP-Campbell EC150,SA-Campbell CSAT-3,,12-5
US-Syv,NEE_PI,20130505,36,GA_OP-LI-COR LI-7500A,SA-Campbell CSAT-3,,12-5
US-Syv,NETRAD,2012,36,RAD-Pyrrad-SW+LW,,,12-5
US-Syv,P,2012,,RAIN-TipBucGauge,,,12-5
US-WCr,CO2_1_1_1,20170808,29.6,GA_SR-LI-COR LI-840A,,,18-5
US-WCr,CO2_1_3_1,20170808,13.7,GA_SR-LI-COR LI-840A,,,18-5
US-WCr,CO2_1_4_1,20170808,7.6,GA_SR-LI-COR LI-840A,,,18-5
US-WCr,CO2_1_5_1,20170808,3,GA_SR-LI-COR LI-840A,,,18-5
US-WCr,CO2_1_6_1,20170808,1.5,GA_SR-LI-COR LI-840A,,,18-5
US-WCr,CO2_1_7_1,20170808,0.6,GA_SR-LI-COR LI-840A,,,18-5
US-WCr,FC,20160926,29.6,GA_CP-LI-COR LI-7200RS,SA-Campbell CSAT-3,,18-5
US-WCr,H2O_1_1_1,20160926,,GA_CP-LI-COR LI-7200RS,,,18-5
US-WCr,LE,20160926,29.6,GA_CP-LI-COR LI-7200RS,SA-Campbell CSAT-3,,18-5
US-WCr,NEE_PI,20160926,29.6,GA_CP-LI-COR LI-7200RS,SA-Campbell CSAT-3,,18-5
US-WCr,P,20100804,,RAIN-TipBucGauge,,,18-5
US-Men,FC_1_1_1,,12,GA_OP-LI-COR LI-7500A,SA-Campbell CSAT-3,,3-5
US-Men,LE_1_1_1,,12,GA_OP-LI-COR LI-7500A,SA-Campbell CSAT-3,,3-5
US-Men,H_1_1_1,,12,SA-Campbell CSAT-3,,,3-5
US-Men,SW_IN_1_1_1,,60,RAD-SW Pyran SecSt,,AOSS Building Rooftop,3-5
US-Men,VPD_PI_1_1_1,,12,RH-ElecRes,,,3-5
US-Men,RH_1_1_1,,12,RH-ElecRes,,,3-5
US-Men,TA_1_1_1,,12,SA-Campbell CSAT-3,,,3-5
US-Men,TW_1_1_1,,0,TEMP-ElectResis,,Mendota deep hole David buoy,3-5
US-Men,USTAR_1_1_1,,12,SA-Campbell CSAT-3,,,3-5
US-Men,CO2_1_1_1,,12,GA_OP-LI-COR LI-7500A,,Calibrated against Picarro 4-species at 60 m,3-5
US-Men,H2O_1_1_1,,12,GA_OP-LI-COR LI-7500A,,,3-5
US-Men,WS_1_1_1,,12,SA-Campbell CSAT-3,,,3-5
US-Men,WD_1_1_1,,12,SA-Campbell CSAT-3,,,3-5
US-Men,PA,,60,PRES-ElectBar,,AOSS Building Rooftop,3-5
US-Men,P,,60,RAIN-TipBucGauge,,AOSS Building Rooftop,3-5
US-Pnp,FC_1_1_1,,12.4,GA_OP-LI-COR LI-7500A,SA-Campbell CSAT-3,,3-5
US-Pnp,LE_1_1_1,,12.4,GA_OP-LI-COR LI-7500A,SA-Campbell CSAT-3,,3-5
US-Pnp,H_1_1_1,,12.4,SA-Campbell CSAT-3,,,3-5
US-Pnp,SW_IN_1_1_1,,60,RAD-SW Pyran SecSt,,AOSS Building Rooftop,3-5
US-Pnp,VPD_PI_1_1_1,,12.4,RH-ElecRes,,,3-5
US-Pnp,RH_1_1_1,,12.4,RH-ElecRes,,,3-5
US-Pnp,TA_1_1_1,,12.4,TEMP-ElectResis,,,3-5
US-Pnp,TW_1_1_1,,0,TEMP-ElectResis,,Mendota deep hole David buoy,3-5
US-Pnp,USTAR_1_1_1,,12.4,SA-Campbell CSAT-3,,,3-5
US-Pnp,CO2_1_1_1,,12.4,GA_OP-LI-COR LI-7500A,,Calibrated against AOSS Rooftop Picarro,3-5
US-Pnp,H2O_1_1_1,,12.4,GA_OP-LI-COR LI-7500A,,,3-5
US-Pnp,WS_1_1_1,,12.4,SA-Campbell CSAT-3,,,3-5
US-Pnp,WD_1_1_1,,12.4,SA-Campbell CSAT-3,,,3-5
US-Pnp,PA,,60,PRES-ElectBar,,AOSS Building Rooftop,3-5
US-Pnp,P,,60,RAIN-TipBucGauge,,,3-5
CA-TP4,CO2_1_1_1,201605,34,GA_CP-LI-COR LI-7000,,Tower height incrased by 4m in 3 May 2016 ,4-5
CA-TP4,GPP_PI_F,201605,34,GA_CP-LI-COR LI-7000,,Tower height increased by 4m,4-5
CA-TP4,H,201605,34,GA_CP-LI-COR LI-7000,,,4-5
CA-TP4,WD,201605,34.3,WIND-VaneAn,,,4-5
CA-TP4,WS,201605,34.3,WIND-VaneAn,,,4-5
CA-TP4,LE,201605,34,GA_CP-LI-COR LI-7000,,,4-5
US-NR1,SB_PI_F_1,,1.5,TEMP-TCouple,,SB_F_1                Strg_biomass     Campbell A3537 + Vaisala HMP-35D  W/m2            1.5m+8m           Bole + Needle Heat Storage (see terms above),14-5
CA-TP3,CO2_1_1_1,2008,20,GA_CP-LI-COR LI-7000,,Triangular tower replaced with 20m scaffolding tower ,3-5
CA-TP3,CO2_1_2_1,2008,9.2,GA_SR-LI-COR LI-800,,,3-5
CA-TP3,FC,2008,20,GA_CP-LI-COR LI-7000,,,3-5
CA-TP3,GPP_PI_F,2008,20,GA_CP-LI-COR LI-7000,,,3-5
CA-TP3,H,2008,20,GA_CP-LI-COR LI-7000,,,3-5
CA-TP3,H_PI_F,2008,20,GA_CP-LI-COR LI-7000,,,3-5
CA-TP3,LE,2008,20,GA_CP-LI-COR LI-7000,,,3-5
CA-TP3,LE_PI_F,2008,20,GA_CP-LI-COR LI-7000,,,3-5
CA-TP3,NEE_PI,2008,20,GA_CP-LI-COR LI-7000,,,3-5
CA-TP3,NEE_PI_F,2008,20,GA_CP-LI-COR LI-7000,,,3-5
CA-TP3,NETRAD,2008,19,RAD-Net radiometer,,,3-5
CA-TP3,PPFD_IN,2008,19,RAD-PAR Quantum,,,3-5
CA-TP3,PPFD_OUT,2008,19,RAD-PAR Quantum,,,3-5
CA-TP3,RECO_PI_F,2008,20,GA_CP-LI-COR LI-7000,,,3-5
CA-TP3,RH,2008,20,RH-Capac,,,3-5
CA-TP3,SC_1_1_1,2008,20,GA_CP-LI-COR LI-7000,,,3-5
CA-TP3,SC_2_1_1,2008,20,GA_CP-LI-COR LI-7000,,,3-5
CA-TP3,SC_3_1_1,2008,9.2,GA_SR-LI-COR LI-800,,,3-5
CA-TP3,SH,2008,20,GA_CP-LI-COR LI-7000,,,3-5
CA-TP3,TA,2008,20,RH-Capac,,,3-5
CA-TP3,USTAR,2008,20,GA_CP-LI-COR LI-7000,,,3-5
CA-TP3,WD,2008,20.5,WIND-VaneAn,,,3-5
CA-TP3,WS,2008,20.5,WIND-VaneAn,,,3-5
